Vds	Gds_Vgs=0.15V	Gds_Vgs=0.30V	Gds_Vgs=0.45V	Gds_Vgs=0.60V	Gds_Vgs=0.75V	Gds_Vgs=0.90V
0.35	1.154e-07	1.282e-05	0.00047	0.00312	0.02678	0.09314
0.355	1.022e-07	1.14e-05	0.000438	0.00302	0.02524	0.09096
0.36	8.8e-08	1.322e-05	0.00044	0.00286	0.02384	0.0886
0.365	-3.24e-08	1.248e-05	0.00043	0.00268	0.02256	0.08616
0.37	-1.302e-07	8.24e-06	0.000438	0.00254	0.02122	0.0839
0.375	-5.02e-08	9.56e-06	0.00046	0.00242	0.0199	0.08154
0.38	9.78e-08	1.226e-05	0.000446	0.0024	0.0187	0.079
0.385	1.536e-07	1.122e-05	0.000426	0.00246	0.01752	0.07656
0.39	1.644e-07	1.258e-05	0.000424	0.00242	0.01642	0.07428
0.395	1.914e-07	1.486e-05	0.00042	0.00238	0.01548	0.072
0.4	1.556e-07	1.258e-05	0.000422	0.00238	0.01458	0.0697
0.405	3e-08	9.56e-06	0.000424	0.00222	0.01366	0.06746
0.41	-3.82e-08	8.42e-06	0.00042	0.00206	0.01282	0.06528
0.415	3.2e-08	8.44e-06	0.00042	0.00208	0.0121	0.06306
0.42	1.356e-07	9.74e-06	0.0004	0.00206	0.01144	0.06078
0.425	1.666e-07	9.88e-06	0.00039	0.002	0.01086	0.0586
0.43	1.614e-07	9.42e-06	0.000422	0.00206	0.01032	0.05646
0.435	1.6e-07	1.112e-05	0.000432	0.00212	0.00974	0.05424
0.44	1.25e-07	1.148e-05	0.00041	0.0021	0.00912	0.05208
0.445	7.36e-08	1.136e-05	0.000414	0.00204	0.00856	0.05006
0.45	5.46e-08	1.54e-05	0.000414	0.00194	0.00808	0.04808
0.455	1.03e-07	1.752e-05	0.000388	0.00186	0.00764	0.04608
0.46	1.646e-07	1.428e-05	0.000386	0.0018	0.00734	0.04416
0.465	1.946e-07	1.26e-05	0.000392	0.00174	0.00706	0.0423
0.47	1.85e-07	1.088e-05	0.00038	0.00174	0.00666	0.04038
0.475	9.24e-08	6.34e-06	0.000388	0.00178	0.0063	0.03848
0.48	2.3e-08	6.76e-06	0.0004	0.0018	0.00598	0.03668
0.485	7.88e-08	1.124e-05	0.000398	0.0018	0.00566	0.03494
0.49	1.046e-07	1.228e-05	0.000416	0.00178	0.0055	0.03334
0.495	3.28e-08	1.304e-05	0.000406	0.00176	0.00544	0.03182
0.5	6.78e-08	1.478e-05	0.000362	0.0018	0.00528	0.03024
0.505	1.988e-07	1.274e-05	0.00036	0.00186	0.00508	0.02882
0.51	2.28e-07	9.74e-06	0.000372	0.00188	0.00492	0.02752
0.515	1.408e-07	9.86e-06	0.000356	0.00182	0.00472	0.02606
0.52	1.042e-07	1.172e-05	0.000374	0.0018	0.00452	0.02468
0.525	1.16e-07	1.23e-05	0.00042	0.00182	0.00442	0.02352
0.53	2.62e-08	1.118e-05	0.000428	0.00166	0.00436	0.02232
0.535	-7.14e-08	1.15e-05	0.00041	0.0015	0.0042	0.02114
0.54	-2.62e-08	1.172e-05	0.000392	0.00156	0.00398	0.02014
0.545	1.224e-07	9.38e-06	0.000382	0.0016	0.00386	0.01918
0.55	2.15e-07	8.26e-06	0.00038	0.00158	0.00384	0.0181
0.555	2.192e-07	8.68e-06	0.000382	0.0017	0.00386	0.01704
0.56	2.338e-07	8.86e-06	0.000382	0.00174	0.00388	0.01616
0.565	2.57e-07	1.054e-05	0.000386	0.00164	0.00386	0.01532
0.57	1.772e-07	1.398e-05	0.0004	0.00158	0.0038	0.01444
0.575	8.08e-08	1.626e-05	0.000398	0.0015	0.00368	0.01374
0.58	9.52e-08	1.754e-05	0.000388	0.00148	0.00356	0.01324
0.585	9.06e-08	1.68e-05	0.000388	0.00158	0.0035	0.01266
0.59	8.2e-09	1.13e-05	0.00038	0.00166	0.00348	0.012
0.595	-3.04e-08	7.2e-06	0.000358	0.0017	0.00346	0.01138
0.6	-2.38e-08	6.56e-06	0.00034	0.00168	0.0034	0.01078
0.605	-6.46e-08	5.52e-06	0.000342	0.00154	0.00332	0.01018
0.61	-6.64e-08	8.42e-06	0.000358	0.00142	0.00328	0.00966
0.615	2.64e-08	1.47e-05	0.000374	0.00142	0.00322	0.00922
0.62	1.304e-07	1.42e-05	0.000374	0.00142	0.00312	0.00886
0.625	1.774e-07	1.096e-05	0.000368	0.0015	0.0031	0.00856
0.63	1.73e-07	1.134e-05	0.000356	0.0017	0.0031	0.00822
0.635	1.744e-07	9.04e-06	0.000348	0.00176	0.00306	0.00786
0.64	1.602e-07	5.96e-06	0.000348	0.00166	0.0031	0.00748
0.645	1.464e-07	6.86e-06	0.000342	0.0016	0.0032	0.00718
0.65	1.534e-07	9.86e-06	0.000348	0.00158	0.00318	0.00696
0.655	1.676e-07	1.382e-05	0.000364	0.00156	0.00306	0.00666
0.66	1.7e-07	1.624e-05	0.000378	0.00152	0.00296	0.00644
0.665	1.384e-07	1.692e-05	0.00037	0.00146	0.00294	0.00644
0.67	5.22e-08	1.818e-05	0.00035	0.00146	0.0029	0.00636
0.675	-4.2e-09	1.678e-05	0.000354	0.00142	0.0028	0.00606
0.68	6.4e-08	1.186e-05	0.000352	0.00132	0.00282	0.00578
0.685	9.1e-08	7.06e-06	0.00032	0.00136	0.0029	0.00562
0.69	4.5e-08	4.06e-06	0.000342	0.00146	0.00282	0.00546
0.695	5.84e-08	4.9e-06	0.000394	0.00146	0.00272	0.00526
0.7	1.024e-07	7.86e-06	0.00038	0.00146	0.0028	0.00518
0.705	7.52e-08	8.32e-06	0.000364	0.00144	0.00282	0.00514
0.71	4.82e-08	1.002e-05	0.000376	0.0014	0.00276	0.00492
0.715	1.296e-07	1.274e-05	0.000356	0.00144	0.00284	0.0047
0.72	1.868e-07	9.8e-06	0.000334	0.00146	0.00288	0.00462
0.725	1.41e-07	7.3e-06	0.00035	0.00146	0.00276	0.00454
0.73	1.448e-07	1.136e-05	0.000368	0.00152	0.0027	0.0045
0.735	1.984e-07	1.42e-05	0.000382	0.0015	0.0027	0.00454
0.74	1.56e-07	1.282e-05	0.000384	0.0014	0.00264	0.00448
0.745	9.42e-08	1.348e-05	0.000368	0.00144	0.00262	0.00438
0.75	1.304e-07	1.53e-05	0.000366	0.00154	0.00266	0.00432
0.755	1.736e-07	1.256e-05	0.000362	0.00146	0.00266	0.00428
0.76	2.168e-07	7.48e-06	0.000334	0.00138	0.00258	0.00424
0.765	3.106e-07	7.9e-06	0.00033	0.00144	0.0025	0.00416
0.77	3.336e-07	1.054e-05	0.000348	0.00142	0.00248	0.00408
0.775	3.002e-07	7.24e-06	0.000332	0.00132	0.00248	0.004
0.78	2.566e-07	4.42e-06	0.000304	0.00136	0.00256	0.00392
0.785	1.238e-07	8.08e-06	0.000302	0.00146	0.0027	0.00382
0.79	6.2e-09	1.098e-05	0.000318	0.00148	0.00268	0.00372
0.795	1.12e-08	9.62e-06	0.000338	0.0015	0.00256	0.00366
0.8	9.18e-08	1e-05	0.00035	0.00146	0.00252	0.00368
0.805	1.396e-07	1.168e-05	0.00036	0.00136	0.00246	0.00366
0.81	8.64e-08	1.002e-05	0.000376	0.00136	0.00238	0.0036
0.815	6.02e-08	9.5e-06	0.000362	0.00136	0.00242	0.00366
0.82	1.346e-07	1.07e-05	0.000334	0.00124	0.0025	0.00366
0.825	1.468e-07	9.24e-06	0.000338	0.00126	0.00248	0.00352
0.83	9.98e-08	9.6e-06	0.00035	0.00144	0.00242	0.00348
0.835	1.4e-07	1.218e-05	0.000356	0.00142	0.00238	0.00352
0.84	1.884e-07	1.124e-05	0.00036	0.00128	0.00242	0.00348
0.845	1.44e-07	9.06e-06	0.000358	0.00136	0.00252	0.00348
0.85	3.06e-08	8.6e-06	0.000348	0.00144	0.00252	0.00354
0.855	1.12e-08	7.34e-06	0.000338	0.0013	0.00246	0.00346
0.86	8.4e-08	5.18e-06	0.00033	0.00124	0.00244	0.00328
0.865	6.34e-08	4.72e-06	0.000328	0.00134	0.0023	0.00324
0.87	7.04e-08	7.7e-06	0.000344	0.00134	0.00212	0.00326
0.875	1.992e-07	1.26e-05	0.00035	0.00128	0.00222	0.00316
0.88	2.366e-07	1.522e-05	0.000332	0.00132	0.00236	0.00316
0.885	2.34e-07	1.562e-05	0.000326	0.00134	0.00234	0.00334
0.89	3.132e-07	1.406e-05	0.000342	0.00126	0.00238	0.00344
0.895	3.352e-07	9.98e-06	0.000346	0.00116	0.00242	0.00348
0.9	2.9e-07	7e-06	0.000336	0.0011	0.0023	0.00362
