Vds	Gds_Vgs=0.15V	Gds_Vgs=0.30V	Gds_Vgs=0.45V	Gds_Vgs=0.60V	Gds_Vgs=0.75V	Gds_Vgs=0.90V
0.7	2.73e-05	0.001368	0.00648	0.01092	0.01542	-4e-05
0.705	2.96e-05	0.00137	0.00648	0.01082	0.01534	-2e-05
0.71	3.332e-05	0.001354	0.0064	0.01076	0.01532	-6e-05
0.715	3.49e-05	0.001362	0.00642	0.01078	0.01522	-2e-05
0.72	3.3e-05	0.00138	0.00658	0.01082	0.01506	4e-05
0.725	2.872e-05	0.001384	0.00662	0.01082	0.01504	2e-05
0.73	2.708e-05	0.001386	0.00646	0.01074	0.01498	2e-05
0.735	2.834e-05	0.001388	0.0064	0.01074	0.01472	4e-05
0.74	2.748e-05	0.001394	0.00646	0.0108	0.01466	2e-05
0.745	2.792e-05	0.001398	0.00642	0.01066	0.01478	4e-05
0.75	3.182e-05	0.001386	0.00638	0.01052	0.01464	8e-05
0.755	3.294e-05	0.001376	0.00646	0.01052	0.01444	6e-05
0.76	3.124e-05	0.001382	0.00648	0.01048	0.0143	6e-05
0.765	3.15e-05	0.001394	0.0064	0.0105	0.01408	6e-05
0.77	3.212e-05	0.001408	0.0063	0.01062	0.014	4.440892e-17
0.775	3.106e-05	0.001418	0.00622	0.01058	0.01406	-6e-05
0.78	2.93e-05	0.001408	0.0062	0.0105	0.014	-0.0001
0.785	2.82e-05	0.001394	0.00622	0.01054	0.01398	-0.00012
0.79	2.864e-05	0.001402	0.00626	0.01046	0.01406	-0.0001
0.795	3.002e-05	0.0014	0.00632	0.01034	0.01396	-6e-05
0.8	3.198e-05	0.00139	0.0064	0.01036	0.01378	2e-05
0.805	3.294e-05	0.001424	0.00642	0.0104	0.01374	0.0001
0.81	3.288e-05	0.001456	0.0064	0.01036	0.01378	8e-05
0.815	3.232e-05	0.001426	0.00644	0.01032	0.01368	4e-05
0.82	3.11e-05	0.001408	0.00642	0.0103	0.01348	2e-05
0.825	3.08e-05	0.00143	0.00628	0.01028	0.01338	-2e-05
0.83	3.218e-05	0.001424	0.00624	0.01032	0.01334	-4e-05
0.835	3.342e-05	0.001414	0.0063	0.01032	0.0133	-4e-05
0.84	3.35e-05	0.001426	0.00628	0.01024	0.01326	-2e-05
0.845	3.372e-05	0.00142	0.00626	0.01022	0.0132	4e-05
0.85	3.556e-05	0.001412	0.00632	0.0102	0.0132	6e-05
0.855	3.624e-05	0.001426	0.00636	0.01008	0.01328	2.220446e-16
0.86	3.314e-05	0.001438	0.00632	0.01	0.01334	-2e-05
0.865	3.18e-05	0.001444	0.00626	0.01	0.01332	4.440892e-17
0.87	3.344e-05	0.00145	0.00624	0.00998	0.01326	-2e-05
0.875	3.18e-05	0.001446	0.00622	0.01004	0.01324	-6e-05
0.88	2.994e-05	0.001434	0.0062	0.01016	0.01316	-4e-05
0.885	3.362e-05	0.00143	0.0062	0.01016	0.01298	4.440892e-17
0.89	3.754e-05	0.001448	0.0062	0.01012	0.01288	-2e-05
0.895	3.862e-05	0.00148	0.00622	0.0101	0.01288	-4e-05
0.9	3.908e-05	0.001496	0.00626	0.01006	0.01278	-2e-05
