Vsg	Vsd = 150	Vsd = 300	Vsd = 450	Vsd = 600	Vsd = 750	Vsd = 900
0.85	-0.02408	-0.05872	-0.0791000000000001	-0.0845400000000001	-0.0865400000000001	-0.0873600000000001
0.855	-0.02364	-0.0579600000000001	-0.0787800000000001	-0.0845600000000001	-0.0866000000000001	-0.0874200000000001
0.86	-0.02334	-0.05714	-0.07842	-0.0844799999999999	-0.0865999999999999	-0.0874599999999999
0.865	-0.02298	-0.05624	-0.07812	-0.08434	-0.0866199999999999	-0.0873399999999998
0.87	-0.02256	-0.0555	-0.0778799999999999	-0.08432	-0.0865599999999999	-0.0871999999999999
0.875	-0.0221599999999999	-0.0549	-0.0775799999999999	-0.0843	-0.08636	-0.0870199999999999
0.88	-0.0217399999999999	-0.0542799999999999	-0.0771999999999999	-0.08412	-0.0861999999999999	-0.0868199999999999
0.885	-0.0212999999999999	-0.0536599999999999	-0.0767999999999999	-0.0839399999999999	-0.0860399999999999	-0.08672
0.89	-0.0208999999999999	-0.0531	-0.0763799999999999	-0.0837799999999998	-0.0858399999999998	-0.0866799999999999
0.895	-0.0204666666666667	-0.0523	-0.0757666666666666	-0.0834333333333331	-0.0856999999999997	-0.0865666666666665
0.9	-0.0202000000000001	-0.0516000000000002	-0.0753999999999997	-0.0829999999999997	-0.0855999999999995	-0.0865999999999998
