Vds	Gds_Vgs=0.15V	Gds_Vgs=0.30V	Gds_Vgs=0.45V	Gds_Vgs=0.60V	Gds_Vgs=0.75V	Gds_Vgs=0.90V
0.12	5.5075e-05	0.0032622	0.044286	0.15448	0.21592	0.24004
0.125	5.0213e-05	0.0032104	0.042266	0.15138	0.21448	0.23922
0.13	4.7997e-05	0.0031474	0.040362	0.14794	0.21308	0.23874
0.135	4.7668e-05	0.0030846	0.0383	0.14448	0.21164	0.23822
0.14	4.8561e-05	0.0030012	0.036484	0.14116	0.21032	0.23766
0.145	4.954e-05	0.002865	0.034676	0.13812	0.2091	0.2373
0.15	5.0174e-05	0.0027762	0.032808	0.13516	0.20758	0.2367
0.155	4.878e-05	0.0028058	0.031784	0.1319	0.20564	0.23574
0.16	4.72e-05	0.0027762	0.031214	0.12858	0.20388	0.23488
0.165	4.616e-05	0.0026616	0.030132	0.12554	0.20246	0.23406
0.17	4.43e-05	0.002695	0.028952	0.12232	0.20088	0.23324
0.175	4.532e-05	0.0027864	0.027946	0.11854	0.19906	0.2324
0.18	4.812e-05	0.0026014	0.026498	0.11392	0.19762	0.2317
0.185	4.692e-05	0.0024584	0.024892	0.1085	0.1961	0.23104
0.19	4.524e-05	0.0026448	0.02384	0.1044	0.19396	0.23022
0.195	4.722e-05	0.0023934	0.0233	0.10262	0.19194	0.22938
0.2	4.752e-05	0.0019082	0.0227	0.10124	0.19034	0.22862
0.205	4.616e-05	0.0022048	0.02186	0.09974	0.18846	0.22774
0.21	4.762e-05	0.0026088	0.02088	0.09882	0.1863	0.2267
0.215	4.752e-05	0.0025576	0.02002	0.0964	0.18432	0.2257
0.22	4.406e-05	0.0027834	0.01978	0.09172	0.18226	0.22476
0.225	4.356e-05	0.0031116	0.01968	0.08696	0.18002	0.22386
0.23	4.55e-05	0.0029312	0.01928	0.0829	0.17774	0.22278
0.235	4.622e-05	0.0026756	0.01908	0.07928	0.1754	0.22166
0.24	4.8e-05	0.002522	0.019	0.07594	0.17292	0.22062
0.245	5.008e-05	0.0024532	0.01828	0.073	0.17052	0.2195
0.25	4.868e-05	0.0025862	0.01758	0.07062	0.1683	0.21838
0.255	4.644e-05	0.002594	0.0175	0.06812	0.16614	0.2174
0.26	4.38e-05	0.0025166	0.01734	0.06554	0.16394	0.2164
0.265	4.142e-05	0.002587	0.01702	0.0631	0.16156	0.21532
0.27	4.4e-05	0.002621	0.01672	0.0605	0.15894	0.2142
0.275	4.828e-05	0.0024754	0.01632	0.05866	0.15652	0.21294
0.28	4.724e-05	0.0023754	0.01554	0.05754	0.1542	0.21166
0.285	4.598e-05	0.0023934	0.01496	0.05588	0.15118	0.21022
0.29	5.022e-05	0.002408	0.01508	0.05402	0.1481	0.20866
0.295	4.926e-05	0.002354	0.01524	0.0516	0.14552	0.20702
0.3	4.466e-05	0.002318	0.01508	0.04836	0.14232	0.20544
0.305	4.85e-05	0.002416	0.01508	0.04654	0.13892	0.2043
0.31	5.396e-05	0.002488	0.0153	0.0453	0.13668	0.20326
0.315	5.266e-05	0.002472	0.01474	0.04082	0.13426	0.2019
0.32	4.91e-05	0.00253	0.01398	0.03624	0.13102	0.2006
0.325	4.772e-05	0.00261	0.01396	0.0369	0.12834	0.19932
0.33	4.976e-05	0.002548	0.0141	0.03864	0.12602	0.19748
0.335	5.172e-05	0.002478	0.01392	0.03832	0.12284	0.1956
0.34	5.08e-05	0.00249	0.014	0.03988	0.11848	0.19404
0.345	5.34e-05	0.00253	0.01452	0.04222	0.11514	0.19236
0.35	5.762e-05	0.002564	0.01452	0.03984	0.11378	0.19056
0.355	5.524e-05	0.002558	0.01416	0.03514	0.11158	0.18876
0.36	5.234e-05	0.002572	0.0142	0.03272	0.10884	0.1869
0.365	5.208e-05	0.002598	0.01436	0.03194	0.10766	0.18518
0.37	5.086e-05	0.002556	0.01412	0.0314	0.1055	0.18362
0.375	5.108e-05	0.002422	0.01396	0.03016	0.10092	0.18196
0.38	5.242e-05	0.002358	0.01406	0.0288	0.09692	0.18018
0.385	5.3e-05	0.00226	0.01376	0.02852	0.09394	0.1783
0.39	5.438e-05	0.002116	0.01322	0.02866	0.09122	0.1762
0.395	5.544e-05	0.002248	0.01304	0.02826	0.08882	0.174
0.4	5.484e-05	0.002482	0.0131	0.02816	0.08602	0.1717
0.405	5.534e-05	0.002622	0.01296	0.02842	0.08328	0.16942
0.41	5.688e-05	0.002782	0.01284	0.02778	0.08078	0.1675
0.415	5.792e-05	0.002898	0.01282	0.02674	0.07744	0.16558
0.42	5.95e-05	0.00272	0.0123	0.02638	0.0741	0.16346
0.425	6.022e-05	0.002528	0.01204	0.0261	0.0722	0.16138
0.43	5.866e-05	0.002572	0.0127	0.02566	0.0704	0.15912
0.435	5.736e-05	0.00265	0.0132	0.02534	0.06788	0.15658
0.44	5.778e-05	0.002678	0.01298	0.02476	0.06588	0.15412
0.445	5.874e-05	0.002744	0.01286	0.02404	0.06438	0.1518
0.45	5.992e-05	0.00284	0.01326	0.02364	0.0622	0.14948
0.455	6.142e-05	0.002754	0.01308	0.0239	0.0599	0.14706
0.46	6.236e-05	0.002636	0.01246	0.02414	0.05826	0.14072
0.465	6.26e-05	0.002478	0.01284	0.02384	0.05712	0.12396
0.47	6.226e-05	0.00231	0.01354	0.02354	0.0557	0.09762
0.475	6.17e-05	0.00235	0.0132	0.02324	0.05348	0.0686
0.48	6.068e-05	0.002456	0.01282	0.02234	0.0507	0.04028
0.485	6.012e-05	0.002602	0.0125	0.02154	0.04824	0.01636
0.49	6.188e-05	0.00286	0.01196	0.02118	0.04704	0.0032
0.495	6.384e-05	0.003054	0.01212	0.0208	0.04616	-4e-05
0.5	6.396e-05	0.003032	0.01214	0.02102	0.04544	-4e-05
0.505	6.456e-05	0.002932	0.01206	0.02106	0.04532	2e-05
0.51	6.558e-05	0.00279	0.01286	0.02096	0.04382	2e-05
0.515	6.488e-05	0.002722	0.0134	0.02192	0.04042	2e-05
0.52	6.474e-05	0.002728	0.01306	0.02266	0.03782	6e-05
0.525	6.662e-05	0.002562	0.0129	0.02216	0.03658	6e-05
0.53	6.866e-05	0.002456	0.01274	0.02182	0.03636	4e-05
0.535	6.916e-05	0.002598	0.01232	0.02188	0.0376	2e-05
0.54	6.904e-05	0.002692	0.01206	0.02154	0.03834	-1.332268e-16
0.545	6.672e-05	0.002732	0.01152	0.01782	0.03804	-3.108624e-16
0.55	6.368e-05	0.00292	0.01078	0.01432	0.03756	-6e-05
0.555	6.71e-05	0.003044	0.01072	0.01752	0.0359	-0.00012
0.56	7.314e-05	0.002904	0.01128	0.02044	0.03402	-0.0001
0.565	7.064e-05	0.00279	0.01186	0.01994	0.03368	-6e-05
0.57	6.764e-05	0.002824	0.01274	0.02312	0.03282	-1.332268e-16
0.575	7.332e-05	0.002876	0.01372	0.02642	0.03126	8e-05
0.58	7.39e-05	0.002918	0.01378	0.0228	0.03174	6e-05
0.585	7.138e-05	0.002962	0.01334	0.01894	0.03238	-4e-05
0.59	7.83e-05	0.003006	0.01298	0.01854	0.03076	-6e-05
0.595	8.378e-05	0.003002	0.01244	0.01888	0.02976	-6e-05
0.6	7.932e-05	0.002854	0.01216	0.01938	0.0303	-6e-05
0.605	7.634e-05	0.00271	0.01218	0.0196	0.0292	2e-05
0.61	7.526e-05	0.002832	0.01136	0.02012	0.0244	8e-05
0.615	7.238e-05	0.002966	0.01056	0.02032	0.02182	8e-05
0.62	7.456e-05	0.002954	0.01114	0.01972	0.02614	0.0001
0.625	7.828e-05	0.003064	0.01176	0.01916	0.0292	8e-05
0.63	7.74e-05	0.003108	0.01194	0.01912	0.02882	4e-05
0.635	7.66e-05	0.002884	0.01246	0.01854	0.03212	4e-05
0.64	7.842e-05	0.002798	0.01278	0.01788	0.03496	-2e-05
0.645	7.918e-05	0.002852	0.01236	0.01828	0.03	-6e-05
0.65	7.814e-05	0.00281	0.01194	0.01874	0.02492	-3.108624e-16
0.655	7.858e-05	0.00286	0.01178	0.0188	0.02474	-1.332268e-16
0.66	8.302e-05	0.003004	0.01196	0.01922	0.0253	4.440892e-17
0.665	8.582e-05	0.003022	0.0123	0.01926	0.02546	6e-05
0.67	8.39e-05	0.003002	0.01222	0.01828	0.02578	2e-05
0.675	8.46e-05	0.003078	0.012	0.01826	0.0263	-4e-05
0.68	8.71e-05	0.003158	0.01184	0.01806	0.02642	-2e-05
0.685	8.434e-05	0.003148	0.01178	0.01736	0.02574	-4e-05
0.69	8.142e-05	0.00311	0.01128	0.01834	0.0251	-0.0001
0.695	8.3e-05	0.003104	0.0108	0.01908	0.02536	-8e-05
0.7	8.52e-05	0.003154	0.01158	0.01868	0.02558	-2e-05
0.705	8.698e-05	0.003144	0.01238	0.01884	0.02464	-2e-05
0.71	8.888e-05	0.003024	0.01218	0.01916	0.02384	-3.108624e-16
0.715	8.992e-05	0.003024	0.01234	0.01874	0.0231	4e-05
0.72	9.088e-05	0.003108	0.01284	0.01856	0.02226	-2e-05
0.725	9.106e-05	0.003058	0.01242	0.01824	0.02302	-6e-05
0.73	8.966e-05	0.003044	0.01182	0.0181	0.02392	2e-05
0.735	9.032e-05	0.00315	0.0117	0.01846	0.02336	6e-05
0.74	9.176e-05	0.003108	0.0117	0.01834	0.02356	4e-05
0.745	8.842e-05	0.003	0.01166	0.01826	0.02492	6e-05
0.75	8.77e-05	0.003004	0.01148	0.01798	0.02412	4e-05
0.755	9.448e-05	0.003084	0.0116	0.01758	0.02198	-2e-05
0.76	9.764e-05	0.003202	0.012	0.01778	0.02176	-4e-05
0.765	9.744e-05	0.003272	0.01214	0.01808	0.0227	-1.332268e-16
0.77	0.00010096	0.003278	0.01218	0.01728	0.02238	4e-05
0.775	0.00010296	0.00329	0.0122	0.0165	0.0221	4e-05
0.78	0.00010058	0.00326	0.01208	0.01724	0.02312	4e-05
0.785	0.00010036	0.003226	0.01202	0.01766	0.02376	2e-05
0.79	0.00010174	0.003316	0.01186	0.01718	0.02352	-2e-05
0.795	0.00010198	0.003434	0.01158	0.01754	0.02344	-2e-05
0.8	0.00010312	0.003478	0.0118	0.01848	0.0232	2.220446e-16
0.805	0.00010256	0.003494	0.01222	0.01808	0.0227	4.440892e-17
0.81	9.984e-05	0.003536	0.01238	0.01716	0.02178	2e-05
0.815	9.986e-05	0.00359	0.01272	0.01744	0.01954	-3.108624e-16
0.82	0.00010334	0.003588	0.01308	0.01686	0.0184	-4e-05
0.825	0.00010488	0.003438	0.01286	0.01576	0.0201	-6e-05
0.83	0.00010574	0.003336	0.01244	0.0168	0.02174	-0.00012
0.835	0.0001083	0.003466	0.01254	0.01806	0.02248	-0.00012
0.84	0.00011062	0.003564	0.0127	0.01806	0.02376	-1.332268e-16
0.845	0.00011284	0.00361	0.01264	0.01714	0.0232	6e-05
0.85	0.00011406	0.003846	0.01286	0.01658	0.02	6e-05
0.855	0.00011348	0.004082	0.01308	0.01768	0.01824	8e-05
0.86	0.0001119	0.003736	0.01306	0.0185	0.01934	-1.332268e-16
0.865	0.00011174	0.003318	0.01328	0.018	0.02106	-0.0001
0.87	0.00011346	0.00359	0.01366	0.01956	0.02266	-8e-05
0.875	0.00011324	0.003932	0.0137	0.02204	0.02328	-2e-05
0.88	0.00011358	0.004068	0.01392	0.02026	0.02246	2e-05
0.885	0.0001195	0.004528	0.01436	0.01784	0.02118	0.0001
0.89	0.00012534	0.005008	0.01464	0.01774	0.02016	0.00016
0.895	0.00012798	0.00491	0.01494	0.01752	0.02004	0.00016
0.9	0.00013098	0.004762	0.01526	0.01622	0.02084	0.00014
