<<<<<<< HEAD
715.867 4.37468479756743e-06
738.014 4.26530356160895e-06
760.161 4.1832190154184e-06
782.307 1.87430014349131e-06
804.454 3.82992424958042e-06
826.601 3.90425475456479e-06
848.748 3.76060965295671e-06
870.895 3.21504872735659e-06
893.042 3.89936085578908e-06
915.189 2.80291549293951e-06
937.335 3.92572910004252e-06
959.482 4.15294082275461e-06
981.629 3.44161045510065e-06
1003.776 9.0814039545003e-06
1025.923 5.63812923936904e-06
1048.07 2.89020956682302e-06
1070.217 2.44266088925895e-06
1092.364 2.3858030353823e-06
1114.51 2.93437022508125e-06
1136.657 2.82029622106504e-06
1158.804 3.0840799379985e-06
1180.951 2.28667222738036e-06
1203.098 2.36669012923159e-06
1225.245 2.14752581721501e-06
1247.392 2.52143313755246e-06
1269.538 2.44663364953967e-06
1291.685 2.1899760225576e-06
1313.832 3.14685595952725e-06
1335.979 2.52834990489849e-06
1358.126 1.93719295389574e-06
1380.273 2.18588206031174e-06
1402.42 2.57649013177682e-06
1424.566 2.81347915991046e-06
1446.713 2.5215240099909e-06
1468.86 1.86690358358764e-06
1491.007 2.76140719254444e-06
1513.154 2.78892255565108e-06
1535.301 2.63689875820341e-06
1557.448 2.14402626243613e-06
1579.595 2.06705988865568e-06
1601.741 3.3370305505939e-06
1623.888 1.92549887994202e-06
1646.035 2.45653166924923e-06
1668.182 2.00772162921247e-06
1690.329 2.43910161209625e-06
1712.476 2.45934656693151e-06
1734.623 2.59048638982307e-06
1756.769 2.47242675385524e-06
1778.916 1.98798984527949e-06
1801.063 3.05989565251586e-06
1823.21 2.7409344356139e-06
1824.21 2.28608117895729e-06
1882.531 2.22286504432239e-06
1940.853 2.94445328158693e-06
1999.174 4.9963730671882e-06
2057.495 3.59549057691962e-06
2115.817 1.99287424127047e-06
2174.138 2.06545788151034e-06
2232.46 2.25720059556739e-06
2290.781 2.1811175552198e-06
2349.102 2.13747987139996e-06
2407.424 2.10312301220109e-06
2465.745 2.29300848080119e-06
2524.066 1.98503237001443e-06
2582.388 2.02435064321792e-06
2640.709 1.56457640199518e-06
2699.031 1.62393281172176e-06
2757.352 1.79475663501966e-06
2815.673 2.14836031865466e-06
2873.995 1.71141505470747e-06
2932.316 1.76050896001475e-06
2990.637 3.5214192853307e-06
3048.959 3.88357319792266e-06
3107.28 2.47361140337858e-06
3165.602 1.63114912487803e-06
3223.923 1.83514685538906e-06
3282.244 1.76066168656677e-06
3340.566 1.08406975393535e-06
3398.887 1.09970446847032e-06
3457.208 1.33607957724935e-06
3515.53 1.8022246594793e-06
3573.851 1.48349779804194e-06
3632.173 1.55414884913039e-06
3690.494 1.71637215719622e-06
3748.815 1.70640976921619e-06
3807.137 1.10162517728693e-06
3865.458 1.32262969718097e-06
3923.779 2.07706854294019e-06
3982.101 2.14552593393042e-06
4040.422 2.12383532916475e-06
4098.744 1.7487146714878e-06
4157.065 1.74104554463951e-06
4215.386 1.87239879588059e-06
4273.708 1.38464014833007e-06
4332.029 1.65006710195636e-06
4390.35 1.64642295689584e-06
4448.672 1.30793354520662e-06
4506.993 1.41592234090319e-06
4565.315 1.36868884745605e-06
4623.636 1.40114634731437e-06
4681.957 1.46854156102252e-06
4740.279 1.40456464944007e-06
4798.6 1.58523423054482e-06
4799.6 1.37321283393563e-06
4953.131 1.45195840508104e-06
5106.663 1.27766935406937e-06
5260.194 1.14239733933021e-06
5413.725 1.40898538017744e-06
5567.257 1.68541908408519e-06
5720.788 1.68879282808616e-06
5874.32 1.77469566144087e-06
6027.851 1.75625311831804e-06
6181.382 1.60721005977048e-06
6334.914 1.02384370924927e-06
6488.445 9.14055560313553e-07
6641.976 1.00039803673528e-06
6795.508 1.21263295434965e-06
6949.039 1.34121103082473e-06
7102.571 1.48274136005798e-06
7256.102 1.55800384398556e-06
7409.633 1.32749815302351e-06
7563.165 9.48999565561108e-07
7716.696 1.15695642278133e-06
7870.227 1.18954918803508e-06
8023.759 1.48163451831385e-06
8177.29 1.50510740526849e-06
8330.822 1.05391452903096e-06
8484.353 1.02198939900962e-06
8637.884 1.02152679658266e-06
8791.416 1.19918693902246e-06
8944.947 9.5610209908258e-07
9098.478 7.32409662207381e-07
9252.01 7.41711739541692e-07
9405.541 7.42487922771057e-07
9559.073 8.08255490200427e-07
9712.604 1.06952648841646e-06
9866.135 1.09785350282586e-06
10019.667 9.6486057410855e-07
10173.198 1.13250094531221e-06
10326.729 8.79919485222662e-07
10480.261 8.31680643067568e-07
10633.792 8.15804487988622e-07
10787.324 7.78752210336252e-07
10940.855 7.97752045874273e-07
11094.386 9.37476947954184e-07
11247.918 1.08171563451166e-06
11401.449 9.87291422454262e-07
11554.98 1.03708942844269e-06
11708.512 1.1019605150703e-06
11862.043 9.44208074642274e-07
12015.575 1.30368536832232e-06
12169.106 1.26973747212638e-06
12322.637 8.82971829921663e-07
12476.169 9.52142129174835e-07
12629.7 1.14917094092735e-06
12630.7 1.31638985271184e-06
13034.822 1.31952187225229e-06
13438.943 1.08378097522657e-06
13843.065 7.44921176607061e-07
14247.186 7.05750088741578e-07
14651.308 7.43530735577131e-07
15055.429 7.1586919248899e-07
15459.551 7.70006602036712e-07
15863.673 8.68411642249092e-07
16267.794 9.417237613441e-07
16671.916 9.90714966075192e-07
17076.037 8.11794545743243e-07
17480.159 8.16514047099311e-07
17884.28 6.74449313043231e-07
18288.402 6.49591109255137e-07
18692.524 6.55559048372477e-07
19096.645 6.13731945131524e-07
19500.767 6.70662971854926e-07
19904.888 6.85895018039966e-07
20309.01 8.11247711652572e-07
20713.131 9.10516600620016e-07
21117.253 7.99950826144647e-07
21521.375 7.48306980564864e-07
21925.496 6.91063132798019e-07
22329.618 6.1827010335054e-07
22733.739 5.56010615277223e-07
23137.861 6.2888841830993e-07
23541.982 7.02344634646045e-07
23946.104 7.32691875249796e-07
24350.225 6.95694606200307e-07
24754.347 7.81028131722123e-07
25158.469 7.16039381259007e-07
25562.59 6.84565877586372e-07
25966.712 5.71245458361004e-07
26370.833 4.95877875484464e-07
26774.955 5.43496087389502e-07
27179.076 6.87295157164706e-07
27583.198 7.51902905251206e-07
27987.32 7.44344621097851e-07
28391.441 6.7762073745555e-07
28795.563 7.13813582425871e-07
29199.684 8.19461160193137e-07
29603.806 7.36715191353254e-07
30007.927 5.92973365394657e-07
30412.049 4.82350136778929e-07
30816.171 5.14022060657651e-07
31220.292 4.89920348867985e-07
31624.414 5.61061720063666e-07
32028.535 7.10073655774925e-07
32432.657 7.36307378019031e-07
32836.778 6.95431775607356e-07
33240.9 6.18515318951744e-07
33241.9 5.3697738773629e-07
34305.559 5.32556226303052e-07
35369.218 5.26330061410343e-07
36432.876 6.07001809078979e-07
37496.535 6.76997340519695e-07
38560.194 6.9605790415171e-07
39623.853 6.16296933875492e-07
40687.512 5.75065579298745e-07
41751.171 5.6973315188029e-07
42814.829 6.14905743350395e-07
43878.488 6.27156102965123e-07
44942.147 6.76695557339276e-07
46005.806 6.75530878626296e-07
47069.465 6.27640147764694e-07
48133.124 6.05687749756689e-07
49196.782 6.21031317661037e-07
50260.441 5.84774390104634e-07
51324.1 4.52275900631811e-07
52387.759 4.24817183575543e-07
53451.418 4.58455884721374e-07
54515.076 5.66316797063501e-07
55578.735 5.51543939133238e-07
56642.394 4.999402858653e-07
57706.053 4.18043861238432e-07
58769.712 3.83750724504397e-07
59833.371 4.71832661884853e-07
60897.029 5.20309729431274e-07
61960.688 5.3363337400749e-07
63024.347 5.74451765133712e-07
64088.006 5.76725155927215e-07
65151.665 4.82984395770568e-07
66215.324 4.26827137722603e-07
67278.982 3.72855661973475e-07
68342.641 4.04966756294143e-07
69406.3 4.07839936876627e-07
70469.959 4.17709847212026e-07
71533.618 4.30075908165373e-07
72597.276 4.3282889002946e-07
73660.935 4.25538428104068e-07
74724.594 4.48396687373187e-07
75788.253 4.1987476368125e-07
76851.912 3.4109364649979e-07
77915.571 3.19176596309788e-07
78979.229 2.95321110315365e-07
80042.888 3.40328759459647e-07
81106.547 3.38072236197902e-07
82170.206 3.55253634156464e-07
83233.865 4.34064195509938e-07
84297.524 4.39443721782821e-07
85361.182 4.69596367699199e-07
86424.841 4.55469288432748e-07
87488.5 4.5020884872659e-07
87489.5 4.98817544972015e-07
90289.039 4.49942301664978e-07
93088.578 4.25061000275464e-07
95888.118 3.31298656142013e-07
98687.657 3.5097683633275e-07
101487.196 3.66483828002683e-07
104286.735 4.15892081874072e-07
107086.275 3.79643720206524e-07
109885.814 3.59051693355537e-07
112685.353 3.41431680196747e-07
115484.892 3.41496155152715e-07
118284.431 4.40424975268453e-07
121083.971 5.32462527664849e-07
123883.51 4.91941529585888e-07
126683.049 4.50258156130829e-07
129482.588 4.30458171174363e-07
132282.127 3.9749644495469e-07
135081.667 4.36526017369396e-07
137881.206 4.56489586934385e-07
140680.745 4.29104463754867e-07
143480.284 4.39671770163532e-07
146279.824 4.12498277696523e-07
149079.363 3.7508401464396e-07
151878.902 3.82520535010798e-07
154678.441 3.8287729139051e-07
157477.98 3.58045684196604e-07
160277.52 3.2462747205351e-07
163077.059 2.99488077304536e-07
165876.598 3.20094276591285e-07
168676.137 3.09327692963576e-07
171475.676 2.94856815940331e-07
174275.216 2.58941675559134e-07
177074.755 2.40827323538711e-07
179874.294 2.7932845937677e-07
182673.833 3.15747090574827e-07
185473.373 3.22525409670955e-07
188272.912 3.02662407231334e-07
191072.451 2.86086111881349e-07
193871.99 3.40570788366273e-07
196671.529 3.97568330923558e-07
199471.069 3.91175705153946e-07
202270.608 3.63439783703378e-07
205070.147 3.12098990177921e-07
207869.686 2.65056243114403e-07
210669.225 3.11338578819075e-07
213468.765 3.39397418542309e-07
216268.304 3.52299947466581e-07
219067.843 3.65554237987699e-07
221867.382 3.63240711305709e-07
224666.922 3.59305108794589e-07
227466.461 3.59961083687511e-07
230266 3.73180289434409e-07
230267 3.05699298711146e-07
237635.294 2.61426090377716e-07
245003.588 3.02223224881978e-07
252371.882 2.06290116571783e-07
259740.176 9.83406800060383e-08
267108.471 2.78462421526248e-07
274476.765 2.94896571271672e-07
281845.059 2.38620602206196e-07
289213.353 2.84880596960817e-07
296581.647 3.31078876662682e-07
303949.941 2.87268040506507e-07
311318.235 2.93193636819363e-07
318686.529 3.41567453619058e-07
326054.824 2.92255398295428e-07
333423.118 2.34578928284192e-07
340791.412 2.25289110959038e-07
348159.706 2.43173382494766e-07
355528 3.21145118490086e-07
362896.294 3.71307687930882e-07
370264.588 2.98729464136004e-07
377632.882 3.49788045673557e-07
385001.176 2.44437028590099e-07
392369.471 2.69881046189008e-07
399737.765 2.88310977074629e-07
407106.059 2.79987479315264e-07
414474.353 2.61907337634206e-07
421842.647 2.77583899772968e-07
429210.941 3.00790939436111e-07
436579.235 2.24343374507362e-07
443947.529 2.54706114310354e-07
451315.824 2.92416404751963e-07
458684.118 2.6336269513974e-07
466052.412 3.01005181825435e-07
473420.706 2.06327124627695e-07
480789 3.27646759704411e-07
488157.294 2.9008675423397e-07
495525.588 2.31230370855785e-07
502893.882 2.41948549734089e-07
510262.176 2.19597753727259e-07
517630.471 2.08403758088394e-07
524998.765 2.03560254784595e-07
532367.059 1.66155999882785e-07
539735.353 2.41131286548129e-07
547103.647 2.85233633760606e-07
554471.941 2.72161602362402e-07
561840.235 3.01094408486242e-07
569208.529 2.64614505841891e-07
576576.824 2.36974148293171e-07
583945.118 1.98604310971623e-07
591313.412 2.71648319748906e-07
598681.706 2.36500564914843e-07
606050 2.80748896046565e-07
606051 2.33832126822872e-07
625444.118 3.10595272792976e-07
644837.235 2.65186654098327e-07
664230.353 2.59880837306676e-07
683623.471 1.49128159975001e-07
703016.588 2.46972124350934e-07
722409.706 2.06438242132257e-07
741802.824 2.55383527323718e-07
761195.941 1.82584828317956e-07
780589.059 1.99060141953209e-07
799982.176 2.22605140959268e-07
819375.294 2.11358593701006e-07
838768.412 1.7474798363348e-07
858161.529 1.36713586076982e-07
877554.647 1.92984056222088e-07
896947.765 2.10813866242184e-07
916340.882 1.93116988748462e-07
935734 2.20285423171938e-07
955127.118 2.45444832164722e-07
974520.235 2.21844446465239e-07
993913.353 2.02508284333376e-07
1013306.471 2.08125125516959e-07
1032699.588 1.52827277510024e-07
1052092.706 1.61632036628208e-07
1071485.824 1.92984205709937e-07
1090878.941 1.76188722484975e-07
1110272.059 1.65639562341261e-07
1129665.176 1.97112110134872e-07
1149058.294 2.25743863038398e-07
1168451.412 1.83060173792049e-07
1187844.529 1.78846055017524e-07
1207237.647 1.48327003840781e-07
1226630.765 1.82663803785203e-07
1246023.882 1.44996714905359e-07
1265417 1.7656262920042e-07
1284810.118 1.90486284836678e-07
1304203.235 1.8490066669222e-07
1323596.353 1.63807840313897e-07
1342989.471 1.52975575990842e-07
1362382.588 1.67442860921559e-07
1381775.706 1.76233242737259e-07
1401168.824 2.16118043962852e-07
1420561.941 1.84776837117057e-07
1439955.059 1.67283549378419e-07
1459348.176 1.97176521922284e-07
1478741.294 1.64197060260036e-07
1498134.412 1.85614207528916e-07
1517527.529 1.94851640697905e-07
1536920.647 1.85414751427441e-07
1556313.765 1.10805772685291e-07
1575706.882 1.06978732320903e-07
1595100 1.69812525649556e-07
1595100 1.38463723171667e-07
1646141.765 1.95418041216081e-07
1697183.529 1.64182396122379e-07
1748225.294 2.13817272702114e-07
1799267.059 1.33221888324248e-07
1850308.824 1.50845623521268e-07
1901350.588 1.214636325244e-07
1952392.353 1.39444553461526e-07
2003434.118 1.28922728319526e-07
2054475.882 1.63772939304027e-07
2105517.647 1.59005103314225e-07
2156559.412 1.20100492531944e-07
2207601.176 1.67573013232502e-07
2258642.941 1.04436557498569e-07
2309684.706 1.45869530290162e-07
2360726.471 1.27875300756048e-07
2411768.235 1.64849515970586e-07
2462810 1.65753001325544e-07
2513851.765 1.79618538959358e-07
2564893.529 1.75538535410579e-07
2615935.294 1.64984326006367e-07
2666977.059 1.17243876780775e-07
2718018.824 1.18064485352402e-07
2769060.588 1.89558893910257e-07
2820102.353 1.98121360819369e-07
2871144.118 1.82374493968562e-07
2922185.882 1.62509693704468e-07
2973227.647 2.07472252032318e-07
3024269.412 1.5015870193328e-07
3075311.176 1.85528753312256e-07
3126352.941 1.51693259061725e-07
3177394.706 1.63334213729365e-07
3228436.471 1.62140808189263e-07
3279478.235 1.22765397349644e-07
3330520 1.87855499719332e-07
3381561.765 1.77761748084083e-07
3432603.529 1.41864409636577e-07
3483645.294 1.25021480103364e-07
3534687.059 1.86497987122633e-07
3585728.824 1.40452839761636e-07
3636770.588 2.37315184561165e-07
3687812.353 1.3399827139729e-07
3738854.118 1.51945476393507e-07
3789895.882 1.63843989644715e-07
3840937.647 1.72528510964188e-07
3891979.412 1.47579179369969e-07
3943021.176 1.83043852304799e-07
3994062.941 1.66449715364773e-07
4045104.706 1.72158337874749e-07
4096146.471 1.45848798126004e-07
4147188.235 1.89543322679234e-07
4198230 1.56826362935768e-07
4198230 1.67312743684223e-07
4332570.588 1.37660563411208e-07
4466911.176 1.56236343032713e-07
4601251.765 1.7121225504121e-07
4735592.353 2.09502422874832e-07
4869932.941 1.13824284155271e-07
5004273.529 1.37742266726404e-07
5138614.118 1.52682925070425e-07
5272954.706 1.3558858453277e-07
5407295.294 1.73345702806636e-07
5541635.882 1.07774508605893e-07
5675976.471 1.76897692402026e-07
5810317.059 1.698521115982e-07
5944657.647 1.23716332693181e-07
6078998.235 1.65107378630902e-07
6213338.824 1.27324831693319e-07
6347679.412 1.97570970705889e-07
6482020 1.47717198775591e-07
6616360.588 1.39706700241693e-07
6750701.176 1.22459171104657e-07
6885041.765 1.12614978654003e-07
7019382.353 1.49684423669831e-07
7153722.941 1.5538359273734e-07
7288063.529 1.40568356668882e-07
7422404.118 1.33054663762822e-07
7556744.706 1.32983909601641e-07
7691085.294 1.13728241393835e-07
7825425.882 1.44141141370733e-07
7959766.471 1.3886594382855e-07
8094107.059 1.60397854008198e-07
8228447.647 1.39457894945195e-07
8362788.235 1.28465828828993e-07
8497128.824 1.56820542478317e-07
8631469.412 1.32591902876335e-07
8765810 1.2674680599883e-07
8900150.588 1.36153193202374e-07
9034491.176 1.95928617963756e-07
9168831.765 1.18765990842939e-07
9303172.353 1.38146952939913e-07
9437512.941 1.5417816684015e-07
9571853.529 1.48573827414991e-07
9706194.118 1.61778958469487e-07
9840534.706 1.25944150785606e-07
9974875.294 1.09635089643127e-07
10109215.882 1.74846930320409e-07
10243556.471 1.00755737228259e-07
10377897.059 1.36318612126353e-07
10512237.647 1.5532135532279e-07
10646578.235 1.61143956149978e-07
10780918.824 1.70937810169481e-07
10915259.412 1.60615741316695e-07
11049600 1.86112612433343e-07
11049600 1.20782585988805e-07
11403174.51 1.27391046831015e-07
11756749.02 1.73241400500875e-07
12110323.529 1.55083994534703e-07
12463898.039 1.32040994220242e-07
12817472.549 1.1782809368704e-07
13171047.059 1.65771691187739e-07
13524621.569 1.55089334897591e-07
13878196.078 1.088486869561e-07
14231770.588 1.24052646760515e-07
14585345.098 1.36261087764049e-07
14938919.608 1.07644885392385e-07
15292494.118 9.27933612626103e-08
15646068.627 1.27708108518802e-07
15999643.137 1.15919528798518e-07
16353217.647 1.05877796014733e-07
16706792.157 1.26162682799549e-07
17060366.667 1.4216942354296e-07
17413941.176 1.7246362586858e-07
17767515.686 1.16413762538885e-07
18121090.196 1.20818427450226e-07
18474664.706 1.3272517545017e-07
18828239.216 1.07794474377205e-07
19181813.725 9.20254192014011e-08
19535388.235 9.42957579036698e-08
19888962.745 1.07094305844076e-07
20242537.255 1.05696601815453e-07
20596111.765 8.21091542298056e-08
20949686.275 8.33033511600494e-08
21303260.784 1.19268638042364e-07
21656835.294 6.62044293090304e-08
22010409.804 1.17958550977653e-07
22363984.314 1.16219626926696e-07
22717558.824 7.1480975971289e-08
23071133.333 1.042756238598e-07
23424707.843 6.76779698709647e-08
23778282.353 1.05818192216076e-07
24131856.863 1.38262359926343e-07
24485431.373 1.34966257440497e-07
24839005.882 1.37024480319875e-07
25192580.392 7.70623148690766e-08
25546154.902 1.08539704144841e-07
25899729.412 8.63997139058834e-08
26253303.922 9.7366182096956e-08
26606878.431 1.34685989344846e-07
26960452.941 1.24958998424763e-07
27314027.451 8.25260406606842e-08
27667601.961 9.59270071309431e-08
28021176.471 1.05396234022794e-07
28374750.98 7.91147541251586e-08
28728325.49 8.66177642873626e-08
29081900 6.30492324315911e-08
29081900 9.59191939805736e-08
30012498.039 8.39468839983504e-08
30943096.078 8.30142799806473e-08
31873694.118 1.02601903307578e-07
32804292.157 1.23169018051404e-07
33734890.196 9.69836155981597e-08
34665488.235 8.46699260546547e-08
35596086.275 9.11675929280383e-08
36526684.314 8.17100287805506e-08
37457282.353 1.06758777045812e-07
38387880.392 8.8286221301685e-08
39318478.431 7.59101627271922e-08
40249076.471 1.10618766852646e-07
41179674.51 9.74184808592784e-08
42110272.549 5.52230899458189e-08
43040870.588 6.97157070360525e-08
43971468.627 5.79701582830382e-08
44902066.667 6.68975292755861e-08
45832664.706 8.29806751496419e-08
46763262.745 7.83639235442477e-08
47693860.784 6.41736881663007e-08
48624458.824 3.4159066064392e-08
49555056.863 5.02205190458243e-08
50485654.902 5.31739359256854e-08
51416252.941 6.19362276357868e-08
52346850.98 5.04921779148246e-08
53277449.02 5.57297362640189e-08
54208047.059 5.32287960432997e-08
55138645.098 4.73300360047877e-08
56069243.137 3.20855778066236e-08
56999841.176 3.20278227002321e-08
57930439.216 3.7162861953091e-08
58861037.255 2.63381312490104e-08
59791635.294 3.50122767017442e-08
60722233.333 3.99339464646346e-08
61652831.373 3.54061637651681e-08
62583429.412 3.51424912682368e-08
63514027.451 2.21100204716662e-08
64444625.49 2.67191430127184e-08
65375223.529 2.42352528031894e-08
66305821.569 2.49708348711532e-08
67236419.608 1.73272997139225e-08
68167017.647 2.21722787815326e-08
69097615.686 1.95145111538183e-08
70028213.725 2.44747929823216e-08
70958811.765 3.0098534147875e-08
71889409.804 1.87740752021824e-08
72820007.843 1.84211502579616e-08
73750605.882 1.76127870424785e-08
74681203.922 1.04118136052035e-08
75611801.961 -0
76542400 -0
76542400 1.54373658630253e-08
78991686.275 8.24487267811941e-09
81440972.549 2.1755736370923e-08
83890258.824 1.87632047398226e-08
86339545.098 2.08777289810865e-08
88788831.373 -0
91238117.647 -0
93687403.922 -0
96136690.196 2.0404111883883e-07
98585976.471 5.75207407059401e-09
101035262.745 -0
103484549.02 -0
105933835.294 1.02200950642937e-08
108383121.569 6.15236343100763e-09
110832407.843 6.68732583241583e-09
113281694.118 1.37448282772421e-08
115730980.392 1.00656773523909e-08
118180266.667 1.23461490424464e-08
120629552.941 7.93139155253982e-09
123078839.216 -0
125528125.49 -0
127977411.765 1.18924647470572e-09
130426698.039 1.00444895780229e-08
132875984.314 -0
135325270.588 8.33714984928902e-09
137774556.863 -0
140223843.137 8.45684861545363e-09
142673129.412 -0
145122415.686 6.50708693481e-09
147571701.961 5.35724674657608e-09
150020988.235 1.40190070350935e-09
152470274.51 3.41505844315672e-09
154919560.784 4.68753376780061e-09
157368847.059 -0
159818133.333 4.7831692844476e-09
162267419.608 -0
164716705.882 6.26465451237536e-09
167165992.157 5.75183781137821e-09
169615278.431 4.79755012088837e-09
172064564.706 1.19882859145084e-08
174513850.98 -0
176963137.255 5.95661697531375e-09
179412423.529 3.31323278164937e-09
181861709.804 -0
184310996.078 6.07714364211107e-09
186760282.353 -0
189209568.627 -0
191658854.902 -0
194108141.176 8.34854551930311e-09
196557427.451 9.16491451514437e-09
199006713.725 5.39126544289826e-09
201456000 9.93588014900738e-09
>>>>>>> c81c1e965d8174ecd32ba6bbfabf234a0cefd85a
