Vds	Gds_Vgs=0.15V	Gds_Vgs=0.30V	Gds_Vgs=0.45V	Gds_Vgs=0.60V	Gds_Vgs=0.75V	Gds_Vgs=0.90V
0.205	3.1618e-09	4.2195e-09	4.9655e-09	1.14519e-08	3.2211e-08	9.8913e-08
0.21	3.2806e-09	4.3526e-09	5.1087e-09	1.11761e-08	3.1229e-08	9.4237e-08
0.215	3.3309e-09	4.144e-09	5.2005e-09	1.09132e-08	3.0225e-08	9.0282e-08
0.22	3.5516e-09	3.8387e-09	5.1273e-09	1.05129e-08	2.9226e-08	8.683e-08
0.225	3.7484e-09	3.72e-09	5.2287e-09	1.01723e-08	2.8346e-08	8.3641e-08
0.23	3.7527e-09	3.7103e-09	5.3545e-09	9.9584e-09	2.7398e-08	8.0986e-08
0.235	3.7851e-09	3.7161e-09	5.241e-09	9.7285e-09	2.6484e-08	7.8654e-08
0.24	3.9626e-09	3.7202e-09	5.1779e-09	9.3958e-09	2.5748e-08	7.5892e-08
0.245	4.3064e-09	3.7831e-09	5.3392e-09	9.1836e-09	2.5005e-08	7.283e-08
0.25	4.8677e-09	3.8146e-09	5.387e-09	9.0465e-09	2.4279e-08	7.006e-08
0.255	5.376e-09	3.9389e-09	5.3133e-09	8.6755e-09	2.371e-08	6.7594e-08
0.26	5.6187e-09	4.2588e-09	5.1249e-09	8.4228e-09	2.2717e-08	6.5103e-08
0.265	5.6221e-09	4.4093e-09	4.6293e-09	8.4051e-09	2.1284e-08	6.2738e-08
0.27	5.4397e-09	4.5025e-09	4.1344e-09	8.2403e-09	2.02894e-08	6.0805e-08
0.275	5.1449e-09	4.7242e-09	3.9651e-09	8.0797e-09	1.95841e-08	5.8741e-08
0.28	4.9201e-09	4.4052e-09	4.1452e-09	8.1845e-09	1.88608e-08	5.6393e-08
0.285	4.9348e-09	3.5014e-09	4.5325e-09	8.2354e-09	1.86592e-08	5.4372e-08
0.29	5.1819e-09	3.128e-09	4.9721e-09	8.0669e-09	1.8911e-08	5.269e-08
0.295	5.4235e-09	3.2695e-09	5.3629e-09	7.9097e-09	1.87674e-08	5.086e-08
0.3	5.4716e-09	3.3276e-09	5.6239e-09	7.9302e-09	1.82314e-08	4.9176e-08
0.305	5.5632e-09	3.7551e-09	5.612e-09	8.0056e-09	1.77784e-08	4.775e-08
0.31	5.7751e-09	4.7114e-09	5.5393e-09	7.845e-09	1.73675e-08	4.6136e-08
0.315	5.9237e-09	5.2414e-09	5.7476e-09	7.6267e-09	1.67602e-08	4.4608e-08
0.32	6.0709e-09	5.202e-09	5.8938e-09	7.677e-09	1.61908e-08	4.3355e-08
0.325	6.2653e-09	5.3009e-09	5.7442e-09	7.6986e-09	1.60188e-08	4.1945e-08
0.33	6.4072e-09	5.5253e-09	5.6996e-09	7.4574e-09	1.57866e-08	4.0468e-08
0.335	6.5463e-09	5.6489e-09	5.8717e-09	7.4077e-09	1.53003e-08	3.9278e-08
0.34	6.6961e-09	5.7738e-09	5.8872e-09	7.7368e-09	1.50465e-08	3.8105e-08
0.345	6.793e-09	5.9834e-09	5.8376e-09	7.9722e-09	1.48345e-08	3.6905e-08
0.35	6.967e-09	6.1971e-09	6.0382e-09	7.9139e-09	1.43516e-08	3.5909e-08
0.355	7.227e-09	6.3503e-09	6.2821e-09	8.0028e-09	1.40183e-08	3.4868e-08
0.36	7.388e-09	6.3828e-09	6.3809e-09	8.2627e-09	1.38365e-08	3.3793e-08
0.365	7.533e-09	6.441e-09	6.5096e-09	8.2077e-09	1.34926e-08	3.2836e-08
0.37	7.735e-09	6.631e-09	6.8468e-09	8.0756e-09	1.31865e-08	3.1771e-08
0.375	7.813e-09	6.74e-09	7.01e-09	8.3035e-09	1.30771e-08	3.0776e-08
0.38	7.818e-09	6.796e-09	6.884e-09	8.4775e-09	1.28703e-08	3.0139e-08
0.385	7.883e-09	7.043e-09	7.023e-09	8.3356e-09	1.26594e-08	2.94523e-08
0.39	7.754e-09	7.418e-09	7.22e-09	8.3431e-09	1.27345e-08	2.85552e-08
0.395	7.515e-09	7.689e-09	7.119e-09	8.609e-09	1.26801e-08	2.80029e-08
0.4	7.577e-09	7.788e-09	7.253e-09	8.685e-09	1.23975e-08	2.75802e-08
0.405	7.72e-09	7.841e-09	7.791e-09	8.656e-09	1.21903e-08	2.6723e-08
0.41	7.839e-09	7.795e-09	8.045e-09	8.944e-09	1.19355e-08	2.60006e-08
0.415	8.354e-09	7.798e-09	7.981e-09	9.186e-09	1.17202e-08	2.56449e-08
0.42	8.986e-09	8.232e-09	8.074e-09	9.066e-09	1.18263e-08	2.49349e-08
0.425	9.238e-09	8.657e-09	8.281e-09	8.965e-09	1.18845e-08	2.41214e-08
0.43	9.44e-09	8.741e-09	8.316e-09	9.051e-09	1.17593e-08	2.37213e-08
0.435	9.631e-09	9.025e-09	8.396e-09	9.091e-09	1.18026e-08	2.31819e-08
0.44	9.577e-09	9.346e-09	8.755e-09	9.11e-09	1.1799e-08	2.24153e-08
0.445	9.563e-09	9.131e-09	8.977e-09	9.277e-09	1.1658e-08	2.20892e-08
0.45	9.728e-09	8.964e-09	9.039e-09	9.579e-09	1.1737e-08	2.20295e-08
0.455	9.842e-09	9.588e-09	9.156e-09	9.852e-09	1.1779e-08	2.16297e-08
0.46	1.0223e-08	1.0254e-08	9.109e-09	1.0045e-08	1.1668e-08	2.1159e-08
0.465	1.0719e-08	1.0097e-08	9.009e-09	1.0185e-08	1.1848e-08	2.09053e-08
0.47	1.0951e-08	9.942e-09	9.429e-09	1.0221e-08	1.2033e-08	2.04713e-08
0.475	1.1251e-08	1.04e-08	9.929e-09	1.0175e-08	1.1838e-08	1.98343e-08
0.48	1.126e-08	1.0452e-08	9.862e-09	1.0211e-08	1.2172e-08	1.96258e-08
0.485	1.071e-08	1.0367e-08	1.0113e-08	1.0356e-08	1.2971e-08	1.97762e-08
0.49	1.0304e-08	1.1425e-08	1.0946e-08	1.0609e-08	1.2694e-08	1.96903e-08
0.495	1.0442e-08	1.2228e-08	1.1069e-08	1.117e-08	1.2162e-08	1.95927e-08
0.5	1.0867e-08	1.1972e-08	1.0639e-08	1.148e-08	1.255e-08	1.94696e-08
0.505	1.1908e-08	1.1849e-08	1.1035e-08	1.126e-08	1.2705e-08	1.89072e-08
0.51	1.2829e-08	1.1764e-08	1.1746e-08	1.103e-08	1.2483e-08	1.8232e-08
0.515	1.3265e-08	1.1291e-08	1.176e-08	1.0911e-08	1.298e-08	1.8021e-08
0.52	1.3496e-08	1.1358e-08	1.1684e-08	1.0991e-08	1.3552e-08	1.7929e-08
0.525	1.2925e-08	1.2299e-08	1.198e-08	1.1619e-08	1.3359e-08	1.749e-08
0.53	1.2701e-08	1.3002e-08	1.1976e-08	1.242e-08	1.3077e-08	1.7389e-08
0.535	1.3942e-08	1.3176e-08	1.1581e-08	1.2739e-08	1.2919e-08	1.7461e-08
0.54	1.5064e-08	1.3124e-08	1.1458e-08	1.2822e-08	1.2917e-08	1.7057e-08
0.545	1.4879e-08	1.2953e-08	1.1787e-08	1.2771e-08	1.3314e-08	1.6922e-08
0.55	1.4889e-08	1.2937e-08	1.2634e-08	1.2611e-08	1.3926e-08	1.7315e-08
0.555	1.5078e-08	1.3254e-08	1.3539e-08	1.2607e-08	1.4284e-08	1.7423e-08
0.56	1.4251e-08	1.3622e-08	1.3665e-08	1.2871e-08	1.4259e-08	1.7651e-08
0.565	1.3575e-08	1.3738e-08	1.3815e-08	1.3537e-08	1.4004e-08	1.809e-08
0.57	1.4788e-08	1.3295e-08	1.465e-08	1.3614e-08	1.3697e-08	1.7832e-08
0.575	1.6234e-08	1.3061e-08	1.508e-08	1.349e-08	1.3725e-08	1.7268e-08
0.58	1.5776e-08	1.3648e-08	1.4837e-08	1.4422e-08	1.4578e-08	1.6876e-08
0.585	1.5418e-08	1.3832e-08	1.506e-08	1.4598e-08	1.599e-08	1.6703e-08
0.59	1.6037e-08	1.3632e-08	1.6122e-08	1.3604e-08	1.6804e-08	1.6772e-08
0.595	1.5694e-08	1.426e-08	1.6128e-08	1.3902e-08	1.7029e-08	1.7023e-08
0.6	1.5035e-08	1.4917e-08	1.513e-08	1.4708e-08	1.6544e-08	1.7593e-08
0.605	1.6538e-08	1.4744e-08	1.5411e-08	1.4159e-08	1.5359e-08	1.7983e-08
0.61	1.8695e-08	1.4698e-08	1.571e-08	1.4456e-08	1.4757e-08	1.7984e-08
0.615	1.8655e-08	1.5284e-08	1.5179e-08	1.5997e-08	1.5147e-08	1.8489e-08
0.62	1.8411e-08	1.664e-08	1.6274e-08	1.6796e-08	1.598e-08	1.9018e-08
0.625	1.9285e-08	1.8011e-08	1.7708e-08	1.6893e-08	1.7176e-08	1.8867e-08
0.63	1.9369e-08	1.8062e-08	1.7442e-08	1.7096e-08	1.7839e-08	1.916e-08
0.635	1.8529e-08	1.7931e-08	1.8416e-08	1.7395e-08	1.743e-08	1.9908e-08
0.64	1.8684e-08	1.8954e-08	1.9348e-08	1.7515e-08	1.7163e-08	1.9749e-08
0.645	2.0056e-08	1.9675e-08	1.7069e-08	1.8395e-08	1.6981e-08	1.9136e-08
0.65	2.1079e-08	1.8381e-08	1.6597e-08	1.9153e-08	1.7063e-08	1.9633e-08
0.655	2.0937e-08	1.7726e-08	1.9045e-08	1.9161e-08	1.8009e-08	2.0105e-08
0.66	2.0534e-08	2.0086e-08	1.878e-08	1.9404e-08	1.8496e-08	1.9009e-08
0.665	2.2364e-08	2.0443e-08	1.7942e-08	1.9222e-08	1.8135e-08	1.8395e-08
0.67	2.4321e-08	1.7408e-08	1.9648e-08	1.8442e-08	1.8038e-08	1.9387e-08
0.675	2.3323e-08	1.76e-08	1.9198e-08	1.8915e-08	1.9027e-08	2.0256e-08
0.68	2.3632e-08	1.9341e-08	1.6701e-08	1.9754e-08	1.9884e-08	2.0819e-08
0.685	2.528e-08	1.7388e-08	1.7114e-08	1.9091e-08	1.9298e-08	2.1848e-08
0.69	2.3218e-08	1.79e-08	1.8755e-08	1.9404e-08	2.0035e-08	2.2285e-08
0.695	2.2631e-08	2.2976e-08	1.893e-08	2.1281e-08	2.1949e-08	2.1991e-08
0.7	2.5188e-08	2.4365e-08	1.9987e-08	2.2977e-08	2.1788e-08	2.1697e-08
0.705	2.5048e-08	2.2245e-08	2.1976e-08	2.3232e-08	2.1172e-08	2.1716e-08
0.71	2.5114e-08	2.3293e-08	2.3361e-08	2.3324e-08	2.2061e-08	2.2616e-08
0.715	2.7728e-08	2.5349e-08	2.3786e-08	2.4466e-08	2.1847e-08	2.3339e-08
0.72	2.7009e-08	2.4657e-08	2.4138e-08	2.4045e-08	2.0796e-08	2.332e-08
0.725	2.6124e-08	2.3393e-08	2.5464e-08	2.1727e-08	2.1108e-08	2.3623e-08
0.73	2.634e-08	2.4376e-08	2.5231e-08	2.0817e-08	2.2188e-08	2.3771e-08
0.735	2.0792e-08	2.644e-08	2.491e-08	2.2271e-08	2.4149e-08	2.2627e-08
0.74	1.7323e-08	2.4829e-08	2.8145e-08	2.2828e-08	2.5911e-08	2.1694e-08
0.745	1.9023e-08	2.1424e-08	3.1858e-08	2.2345e-08	2.6755e-08	2.1751e-08
0.75	1.8706e-08	2.2784e-08	3.0764e-08	2.4147e-08	2.6684e-08	2.4168e-08
0.755	2.0626e-08	2.6566e-08	2.9085e-08	2.6478e-08	2.5846e-08	3.0076e-08
0.76	2.7263e-08	2.6464e-08	3.0234e-08	2.6043e-08	2.4883e-08	3.4465e-08
0.765	2.9588e-08	2.6866e-08	2.7997e-08	2.5142e-08	2.4069e-08	3.5559e-08
0.77	2.8734e-08	2.921e-08	2.3007e-08	2.5213e-08	2.4323e-08	3.7174e-08
0.775	3.0556e-08	2.719e-08	2.4271e-08	2.4362e-08	2.4796e-08	3.7068e-08
0.78	3.2699e-08	2.3974e-08	2.9378e-08	2.3769e-08	2.4606e-08	3.2358e-08
0.785	3.3501e-08	2.4414e-08	2.9359e-08	2.5106e-08	2.6552e-08	2.8352e-08
0.79	3.5471e-08	2.7596e-08	2.7698e-08	2.8002e-08	3.0784e-08	2.8087e-08
0.795	3.9225e-08	3.2862e-08	2.811e-08	3.0883e-08	3.2045e-08	2.7943e-08
0.8	3.9354e-08	3.8581e-08	2.7404e-08	3.2635e-08	3.1191e-08	2.6816e-08
0.805	3.4702e-08	4.086e-08	2.6813e-08	3.4491e-08	3.1839e-08	2.4258e-08
0.81	3.188e-08	3.7056e-08	2.7272e-08	3.3643e-08	3.1485e-08	2.0308e-08
0.815	3.4277e-08	2.8977e-08	2.7093e-08	2.8791e-08	2.8098e-08	2.0624e-08
0.82	3.4766e-08	2.5161e-08	3.1036e-08	2.6329e-08	2.6602e-08	2.3109e-08
0.825	3.2659e-08	2.6262e-08	3.5528e-08	2.7074e-08	3.0303e-08	2.3442e-08
0.83	3.6089e-08	2.7164e-08	3.2156e-08	2.766e-08	3.1788e-08	2.641e-08
0.835	4.1754e-08	3.2324e-08	2.6587e-08	2.8532e-08	2.8464e-08	3.0268e-08
0.84	3.9243e-08	3.9112e-08	2.4895e-08	2.9063e-08	2.9797e-08	2.8528e-08
0.845	3.5995e-08	3.9052e-08	2.175e-08	3.0486e-08	3.557e-08	2.697e-08
0.85	4.1672e-08	3.7503e-08	1.9863e-08	3.1356e-08	3.5126e-08	3.0872e-08
0.855	4.4706e-08	3.7505e-08	2.718e-08	2.8463e-08	3.3496e-08	3.4015e-08
0.86	4.2402e-08	3.3414e-08	3.5046e-08	2.892e-08	3.6347e-08	3.6903e-08
0.865	4.368e-08	3.1268e-08	3.7672e-08	3.2919e-08	3.5143e-08	3.9165e-08
0.87	4.6036e-08	3.3342e-08	3.868e-08	3.179e-08	3.2575e-08	3.4894e-08
0.875	4.3359e-08	3.2456e-08	3.7282e-08	3.0534e-08	3.4249e-08	3.162e-08
0.88	4.1015e-08	3.3161e-08	3.2199e-08	3.5057e-08	3.3717e-08	3.4823e-08
0.885	4.4716e-08	4.1405e-08	2.9313e-08	3.796e-08	3.1733e-08	3.623e-08
0.89	5.0214e-08	5.0433e-08	3.0351e-08	3.8692e-08	3.2311e-08	3.556e-08
0.895	5.4436e-08	5.6344e-08	3.1415e-08	4.0947e-08	3.0008e-08	3.7942e-08
0.9	5.783e-08	6.1023e-08	3.1552e-08	4.2506e-08	2.4419e-08	3.9395e-08
